uniqueId,fullName,courseName,department,number,creditHours,status,isReserved,instructionMode,instructors,schedule,flags,core,url,registerURL,description,semester,scrapedAt
"32282","UTL 640 TEACHING IN SECONDARY SCH-LOTE","TEACHING IN SECONDARY SCH-LOTE","UTL","640","6","OPEN","true","In Person","[{""fullName"":""PHAM-MACHARIA, ANNE"",""firstName"":""ANNE"",""lastName"":""PHAM-MACHARIA""}]","[{""days"":""MW"",""hours"":""2:00 p.m.-5:00 p.m."",""location"":""UTC 1.136""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32282/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967325815"
"32283","UTL 640 TEACHING SEC SCH-SOCL STUDIES","TEACHING SEC SCH-SOCL STUDIES","UTL","640","6","OPEN","true","In Person","[{""fullName"":""NGUYEN, DAN QUOC"",""firstName"":""DAN"",""lastName"":""NGUYEN"",""middleInitial"":""QUOC""}]","[{""days"":""MW"",""hours"":""3:30 p.m.-6:30 p.m."",""location"":""CAL 419""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32283/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967325815"
"32284","UTL 640 TEACHING SECONDARY SCH-ENGLISH","TEACHING SECONDARY SCH-ENGLISH","UTL","640","6","OPEN","true","In Person","[{""fullName"":""BIGGERSTAFF HAUG, JULIA A"",""firstName"":""JULIA"",""lastName"":""BIGGERSTAFF HAUG"",""middleInitial"":""A""}]","[{""days"":""MW"",""hours"":""2:00 p.m.-5:00 p.m."",""location"":""PAR 305""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32284/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967325815"
"32285","UTL 360 PROBS/PRINS SECONDARY EDUC","PROBS/PRINS SECONDARY EDUC","UTL","360","3","OPEN","true","Hybrid","[{""fullName"":""BIGGERSTAFF HAUG, JULIA A"",""firstName"":""JULIA"",""lastName"":""BIGGERSTAFF HAUG"",""middleInitial"":""A""},{""fullName"":""NGUYEN, DAN QUOC"",""firstName"":""DAN"",""lastName"":""NGUYEN"",""middleInitial"":""QUOC""}]","[{""days"":""TH"",""hours"":""5:00 p.m.-6:30 p.m."",""location"":""RLP 0.104""},{""days"":""TH"",""hours"":""6:30 p.m.-8:00 p.m."",""location"":""RLP 0.120""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32285/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967325815"
"32290","UTL 360 PROBS/PRINS SECONDARY EDUC","PROBS/PRINS SECONDARY EDUC","UTL","360","3","OPEN","true","Hybrid","[{""fullName"":""BIGGERSTAFF HAUG, JULIA A"",""firstName"":""JULIA"",""lastName"":""BIGGERSTAFF HAUG"",""middleInitial"":""A""},{""fullName"":""NGUYEN, DAN QUOC"",""firstName"":""DAN"",""lastName"":""NGUYEN"",""middleInitial"":""QUOC""}]","[{""days"":""TH"",""hours"":""5:00 p.m.-6:30 p.m."",""location"":""RLP 0.104""},{""days"":""TH"",""hours"":""6:30 p.m.-8:00 p.m."",""location"":""RLP 0.106""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32290/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967325815"
"32295","UTL 670 DIR TEACHING IN SECONDARY SCHL","DIR TEACHING IN SECONDARY SCHL","UTL","670","6","OPEN","true","Hybrid","[]","[]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32295/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967325815"
"32485","AFR 320C POWER/PLACE MAKING TX HIST-WB","POWER/PLACE MAKING TX HIST-WB","AFR","320C","3","CLOSED","false","Online","[{""fullName"":""GORDON-GARTH, ISHAN E"",""firstName"":""ISHAN"",""lastName"":""GORDON-GARTH"",""middleInitial"":""E""},{""fullName"":""GORDON, EDMUND T"",""firstName"":""EDMUND"",""lastName"":""GORDON"",""middleInitial"":""T""}]","[]","[]","[""U.S. History""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32485/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32490","AFR 324E RACISM AND ANTIRACISM","RACISM AND ANTIRACISM","AFR","324E","3","CANCELLED","false","In Person","[{""fullName"":""HO, XUAN AN"",""firstName"":""XUAN"",""lastName"":""HO"",""middleInitial"":""AN""}]","[{""days"":""TTH"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":"" ""}]","[]","[""Social and Behavioral Sciences""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32490/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32495","AFR 330I THE ARTS OF HIP HOP","THE ARTS OF HIP HOP","AFR","330I","3","OPEN","false","In Person","[{""fullName"":""BYRD, RIKKI"",""firstName"":""RIKKI"",""lastName"":""BYRD""}]","[{""days"":""MWF"",""hours"":""11:00 a.m.-12:00 p.m."",""location"":""BUR 130""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32495/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32500","AFR 330L AFR AM LIT SNC HARLM RENAIS","AFR AM LIT SNC HARLM RENAIS","AFR","330L","3","CANCELLED","false","In Person","[{""fullName"":""WILKS, JENNIFER M"",""firstName"":""JENNIFER"",""lastName"":""WILKS"",""middleInitial"":""M""}]","[{""days"":""TTH"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""PAR 103""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32500/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32505","AFR 330R LIT OF BLACK POLITICS","LIT OF BLACK POLITICS","AFR","330R","3","OPEN","false","In Person","[{""fullName"":""MARSHALL, STEPHEN H"",""firstName"":""STEPHEN"",""lastName"":""MARSHALL"",""middleInitial"":""H""}]","[{""days"":""TTH"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":""GEA 127""}]","[]","[""Communication""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32505/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32510","AFR 331 EARLY BLACK ATLANTIC","EARLY BLACK ATLANTIC","AFR","331","3","CANCELLED","false","In Person","[{""fullName"":""WOODARD, HELENA"",""firstName"":""HELENA"",""lastName"":""WOODARD""}]","[{""days"":""TTH"",""hours"":""2:00 p.m.-3:30 p.m."",""location"":""PAR 312""}]","[]","[""Communication""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32510/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32515","AFR 331F BLACK HORROR/PSYCHOANALYSIS","BLACK HORROR/PSYCHOANALYSIS","AFR","331F","3","OPEN","false","In Person","[{""fullName"":""WALTER, PATRICK F"",""firstName"":""PATRICK"",""lastName"":""WALTER"",""middleInitial"":""F""}]","[{""days"":""MWF"",""hours"":""3:00 p.m.-4:00 p.m."",""location"":""GEA 127""}]","[]","[""Communication""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32515/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32520","AFR 335E INTRO TO AFRICAN ART-WB","INTRO TO AFRICAN ART-WB","AFR","335E","3","CLOSED","false","Online","[{""fullName"":""OKEDIJI, MOYOSORE BENJAMI"",""firstName"":""MOYOSORE"",""lastName"":""OKEDIJI"",""middleInitial"":""BENJAMI""}]","[{""days"":""MW"",""hours"":""12:00 p.m.-1:30 p.m."",""location"":"" ""}]","[]","[""Visual and Performing Arts""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32520/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32525","AFR 338F MUSIC OF MEXICO/CARIBBEAN","MUSIC OF MEXICO/CARIBBEAN","AFR","338F","3","CANCELLED","false","In Person","[{""fullName"":""MOORE, ROBIN D"",""firstName"":""ROBIN"",""lastName"":""MOORE"",""middleInitial"":""D""}]","[{""days"":""TTH"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""MRH 2.634""},{""days"":""M"",""hours"":""5:00 p.m.-6:00 p.m."",""location"":""MRH 4.126""}]","[]","[""Visual and Performing Arts""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32525/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32530","AFR 338F MUSIC OF MEXICO/CARIBBEAN","MUSIC OF MEXICO/CARIBBEAN","AFR","338F","3","CANCELLED","false","In Person","[{""fullName"":""MOORE, ROBIN D"",""firstName"":""ROBIN"",""lastName"":""MOORE"",""middleInitial"":""D""}]","[{""days"":""TTH"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""MRH 2.634""},{""days"":""M"",""hours"":""6:00 p.m.-7:00 p.m."",""location"":""MRH 4.126""}]","[]","[""Visual and Performing Arts""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32530/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32535","AFR 340K MEDICINE IN AFRICAN HISTORY","MEDICINE IN AFRICAN HISTORY","AFR","340K","3","OPEN","true","In Person","[{""fullName"":""OSSEO-ASARE, ABENA DOVE A"",""firstName"":""ABENA"",""lastName"":""OSSEO-ASARE"",""middleInitial"":""DOVE""}]","[{""days"":""W"",""hours"":""9:00 a.m.-12:00 p.m."",""location"":""GAR 1.134""}]","[]","[""Communication""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32535/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32540","AFR 340M GEOGS INTL DEVEL IN AFRICA","GEOGS INTL DEVEL IN AFRICA","AFR","340M","3","CLOSED","false","In Person","[{""fullName"":""FARIA, CAROLINE"",""firstName"":""CAROLINE"",""lastName"":""FARIA""}]","[{""days"":""TTH"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""GAR 0.132""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32540/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32544","AFR 340T AFR RELIG CULTR/CREATIVITY","AFR RELIG CULTR/CREATIVITY","AFR","340T","3","CANCELLED","false","In Person","[{""fullName"":""ADELAKUN, ABIMBOLA ADUNNI"",""firstName"":""ABIMBOLA"",""lastName"":""ADELAKUN"",""middleInitial"":""ADUNNI""}]","[{""days"":""MWF"",""hours"":""12:00 p.m.-1:00 p.m."",""location"":"" ""}]","[]","[""Communication""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32544/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32545","AFR 340W COLONIALITY IN WEST AFRICA","COLONIALITY IN WEST AFRICA","AFR","340W","3","OPEN","false","In Person","[{""fullName"":""DAVIDSON DE SA, CELINA AI"",""firstName"":""CELINA"",""lastName"":""DAVIDSON DE SA"",""middleInitial"":""AI""}]","[{""days"":""MW"",""hours"":""1:00 p.m.-2:30 p.m."",""location"":""WCP 4.118""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32545/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32550","AFR 345E AFRO-LATIN AMERICA","AFRO-LATIN AMERICA","AFR","345E","3","OPEN","false","In Person","[{""fullName"":""JIMENEZ, MONICA A"",""firstName"":""MONICA"",""lastName"":""JIMENEZ"",""middleInitial"":""A""}]","[{""days"":""TTH"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":""GWB 1.130""}]","[]","[""Communication""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32550/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32555","AFR 345F SEX & POWER IN AFR DIASPORA","SEX & POWER IN AFR DIASPORA","AFR","345F","3","OPEN","false","In Person","[{""fullName"":""GILL, LYNDON K"",""firstName"":""LYNDON"",""lastName"":""GILL"",""middleInitial"":""K""}]","[{""days"":""MWF"",""hours"":""1:00 p.m.-2:00 p.m."",""location"":""GEA 127""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32555/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32560","AFR 345P AFRICAN RELIGION IN NEW WORLD","AFRICAN RELIGION IN NEW WORLD","AFR","345P","3","OPEN","false","In Person","[{""fullName"":""BROWN, KHYTIE"",""firstName"":""KHYTIE"",""lastName"":""BROWN""}]","[{""days"":""MW"",""hours"":""2:00 p.m.-3:30 p.m."",""location"":""PMA 7.124""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32560/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32565","AFR 345S AFRO-LATINOS: MEMORY/LIT/CUL","AFRO-LATINOS: MEMORY/LIT/CUL","AFR","345S","3","CANCELLED","false","In Person","[{""fullName"":""ARROYO MARTINEZ, JOSSIANN"",""firstName"":""JOSSIANN"",""lastName"":""ARROYO MARTINEZ""}]","[{""days"":""TTH"",""hours"":""2:00 p.m.-3:30 p.m."",""location"":"" ""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32565/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32570","AFR 345T AFRO-LATINIDADES US/LAT AM","AFRO-LATINIDADES US/LAT AM","AFR","345T","3","CANCELLED","false","In Person","[{""fullName"":""CLEALAND, DANIELLE P"",""firstName"":""DANIELLE"",""lastName"":""CLEALAND"",""middleInitial"":""P""}]","[{""days"":""TTH"",""hours"":""2:00 p.m.-3:30 p.m."",""location"":"" ""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32570/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32575","AFR 345U RACE POLITICS AND CARIBBEANS","RACE POLITICS AND CARIBBEANS","AFR","345U","3","CANCELLED","false","In Person","[{""fullName"":""CLEALAND, DANIELLE P"",""firstName"":""DANIELLE"",""lastName"":""CLEALAND"",""middleInitial"":""P""}]","[{""days"":""TTH"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":"" ""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32575/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32580","AFR 350 MEASURING RACIAL INEQUALITY","MEASURING RACIAL INEQUALITY","AFR","350","3","OPEN","false","In Person","[{""fullName"":""PAIXAO, MARCELO"",""firstName"":""MARCELO"",""lastName"":""PAIXAO""}]","[{""days"":""MW"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""RLP 1.404""}]","[]","[""Mathematics""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32580/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32585","AFR 350K PUERTO RICO IN CRISIS","PUERTO RICO IN CRISIS","AFR","350K","3","OPEN","true","In Person","[{""fullName"":""JIMENEZ, MONICA A"",""firstName"":""MONICA"",""lastName"":""JIMENEZ"",""middleInitial"":""A""}]","[{""days"":""TTH"",""hours"":""2:00 p.m.-3:30 p.m."",""location"":""MEZ 2.124""}]","[]","[""Communication""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32585/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32590","AFR 350R GLOBAL HISTORY OF DISEASE","GLOBAL HISTORY OF DISEASE","AFR","350R","3","OPEN","false","In Person","[{""fullName"":""OSSEO-ASARE, ABENA DOVE A"",""firstName"":""ABENA"",""lastName"":""OSSEO-ASARE"",""middleInitial"":""DOVE""}]","[{""days"":""MW"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""GAR 0.132""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32590/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32595","AFR 350T DOMESTIC SLAVE TRADE","DOMESTIC SLAVE TRADE","AFR","350T","3","CANCELLED","false","In Person","[{""fullName"":""FOURMY, SIGNE P"",""firstName"":""SIGNE"",""lastName"":""FOURMY"",""middleInitial"":""P""}]","[{""days"":""MWF"",""hours"":""1:00 p.m.-2:00 p.m."",""location"":"" ""}]","[]","[""U.S. History""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32595/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32599","AFR 351N BLACK POLITICAL THOUGHT","BLACK POLITICAL THOUGHT","AFR","351N","3","CANCELLED","false","In Person","[{""fullName"":""ALAGRAA, BEDOUR"",""firstName"":""BEDOUR"",""lastName"":""ALAGRAA""}]","[{""days"":""MWF"",""hours"":""2:00 p.m.-3:00 p.m."",""location"":"" ""}]","[]","[""Communication""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32599/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32600","AFR 351R AFR AMER FAM HIST/CONTEM CNTXT","AFR AMER FAM HIST/CONTEM CNTXT","AFR","351R","3","CANCELLED","false","In Person","[{""fullName"":""PIKUS, MONIQUE PAYNE"",""firstName"":""MONIQUE"",""lastName"":""PIKUS"",""middleInitial"":""PAYNE""}]","[{""days"":""TTH"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""RLP 2.606""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32600/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211950"
"32605","AFR 352D PSYCHOL AFR AMER EXPERIENCE","PSYCHOL AFR AMER EXPERIENCE","AFR","352D","3","CLOSED","false","In Person","[{""fullName"":""SUTTON, RYAN"",""firstName"":""RYAN"",""lastName"":""SUTTON""}]","[{""days"":""TTH"",""hours"":""2:00 p.m.-3:30 p.m."",""location"":""SZB 3.814""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32605/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32610","AFR 352F SOCIOCUL INFLUENCES ON LEARN","SOCIOCUL INFLUENCES ON LEARN","AFR","352F","3","CLOSED","false","In Person","[{""fullName"":""BROWN, ANTHONY L"",""firstName"":""ANTHONY"",""lastName"":""BROWN"",""middleInitial"":""L""}]","[{""days"":""T"",""hours"":""10:00 a.m.-1:00 p.m."",""location"":""SZB 5.616""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32610/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32615","AFR 352G AFRICAN AMERICAN RELIGIONS","AFRICAN AMERICAN RELIGIONS","AFR","352G","3","CANCELLED","false","In Person","[{""fullName"":""BROWN, KHYTIE"",""firstName"":""KHYTIE"",""lastName"":""BROWN""}]","[{""days"":""MW"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":"" ""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32615/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32620","AFR 352K AFR AMER WOMEN POL ACTIVISM","AFR AMER WOMEN POL ACTIVISM","AFR","352K","3","OPEN","false","In Person","[{""fullName"":""PHILPOT, TASHA S"",""firstName"":""TASHA"",""lastName"":""PHILPOT"",""middleInitial"":""S""}]","[{""days"":""TTH"",""hours"":""8:00 a.m.-9:30 a.m."",""location"":""WAG 201""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32620/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32625","AFR 357C AFRICAN AMERICAN HIST TO 1860","AFRICAN AMERICAN HIST TO 1860","AFR","357C","3","CLOSED","false","In Person","[{""fullName"":""LEFLOURIA, TALITHA L"",""firstName"":""TALITHA"",""lastName"":""LEFLOURIA"",""middleInitial"":""L""}]","[{""days"":""TTH"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""SZB 3.508""}]","[]","[""U.S. History""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32625/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32630","AFR 360L RACE AND U.S. SOCIAL POLICY","RACE AND U.S. SOCIAL POLICY","AFR","360L","3","OPEN","false","In Person","[{""fullName"":""FOSTER, KEVIN M"",""firstName"":""KEVIN"",""lastName"":""FOSTER"",""middleInitial"":""M""}]","[{""days"":""TTH"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""GAR 1.126""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32630/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32635","AFR 360P RACE/MIGRATION: MEDITERRANEAN","RACE/MIGRATION: MEDITERRANEAN","AFR","360P","3","CANCELLED","false","In Person","[{""fullName"":""MCGUIRE, VALERIE"",""firstName"":""VALERIE"",""lastName"":""MCGUIRE""}]","[{""days"":""TTH"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""WAG 201""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32635/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32640","AFR 370 AFR AMER EXPERIENCE IN ARCH","AFR AMER EXPERIENCE IN ARCH","AFR","370","3","CANCELLED","false","In Person","[{""fullName"":""DUDLEY, TARA A"",""firstName"":""TARA"",""lastName"":""DUDLEY"",""middleInitial"":""A""}]","[{""days"":""M"",""hours"":""9:00 a.m.-12:00 p.m."",""location"":""WMB 5.112""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32640/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32641","AFR 370 BLACK FIGURE IN POP CULTURE","BLACK FIGURE IN POP CULTURE","AFR","370","3","CANCELLED","false","In Person","[{""fullName"":""EVANS, ARIEL CECILIA"",""firstName"":""ARIEL"",""lastName"":""EVANS"",""middleInitial"":""CECILIA""}]","[{""days"":""MWF"",""hours"":""12:00 p.m.-1:00 p.m."",""location"":"" ""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32641/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32642","AFR 370 HIST PHOTOGRAPHY/BLACKNESS","HIST PHOTOGRAPHY/BLACKNESS","AFR","370","3","CANCELLED","false","In Person","[{""fullName"":""ZELT, NATALIE MARIE"",""firstName"":""NATALIE"",""lastName"":""ZELT"",""middleInitial"":""MARIE""}]","[{""days"":""TTH"",""hours"":""3:30 p.m.-5:00 p.m."",""location"":"" ""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32642/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32643","AFR 370 INTIMACY AND KINSHIP","INTIMACY AND KINSHIP","AFR","370","3","OPEN","false","In Person","[{""fullName"":""YOUNG, HERSHINI"",""firstName"":""HERSHINI"",""lastName"":""YOUNG""}]","[{""days"":""TTH"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""PAR 305""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32643/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32644","AFR 370 BLACK POWER, ARTS, AND CULTURE","BLACK POWER, ARTS, AND CULTURE","AFR","370","3","OPEN","false","In Person","[{""fullName"":""WILLIAMS, LUCAS"",""firstName"":""LUCAS"",""lastName"":""WILLIAMS""}]","[{""days"":""M"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""PMA 5.118""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32644/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32645","AFR 370 POWER/MONEY IN TX PUBL ED","POWER/MONEY IN TX PUBL ED","AFR","370","3","CANCELLED","false","In Person","[{""fullName"":""FOSTER, KEVIN M"",""firstName"":""KEVIN"",""lastName"":""FOSTER"",""middleInitial"":""M""}]","[{""days"":""TTH"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":"" ""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32645/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32648","AFR 370 1-PHOTOGRAPHS/BLACKNESS IN US","1-PHOTOGRAPHS/BLACKNESS IN US","AFR","370","3","OPEN","false","In Person","[{""fullName"":""ZELT, NATALIE MARIE"",""firstName"":""NATALIE"",""lastName"":""ZELT"",""middleInitial"":""MARIE""}]","[{""days"":""TTH"",""hours"":""3:30 p.m.-5:00 p.m."",""location"":""MEZ B0.302""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32648/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967211951"
"32800","RIM 320C POWER/PLACE MAKING TX HIST-WB","POWER/PLACE MAKING TX HIST-WB","RIM","320C","3","OPEN","false","Online","[{""fullName"":""GORDON-GARTH, ISHAN E"",""firstName"":""ISHAN"",""lastName"":""GORDON-GARTH"",""middleInitial"":""E""},{""fullName"":""GORDON, EDMUND T"",""firstName"":""EDMUND"",""lastName"":""GORDON"",""middleInitial"":""T""}]","[]","[]","[""U.S. History""]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32800/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967308096"
"32935","AFS 120L LEADERSHIP LABORATORY-POC","LEADERSHIP LABORATORY-POC","AFS","120L","1","OPEN","false","In Person","[{""fullName"":""ULMAN, DAVID"",""firstName"":""DAVID"",""lastName"":""ULMAN""},{""fullName"":""PELKOWSKI, AMANDA J"",""firstName"":""AMANDA"",""lastName"":""PELKOWSKI"",""middleInitial"":""J""},{""fullName"":""DAVIS, ANTHONY"",""firstName"":""ANTHONY"",""lastName"":""DAVIS""},{""fullName"":""ELLISON, TRAVIAS"",""firstName"":""TRAVIAS"",""lastName"":""ELLISON""}]","[{""days"":""TTH"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":""UTC 4.102""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32935/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967212558"
"32940","AFS 120L LEADERSHIP LABORATORY-POC","LEADERSHIP LABORATORY-POC","AFS","120L","1","OPEN","false","In Person","[{""fullName"":""ULMAN, DAVID"",""firstName"":""DAVID"",""lastName"":""ULMAN""},{""fullName"":""PELKOWSKI, AMANDA J"",""firstName"":""AMANDA"",""lastName"":""PELKOWSKI"",""middleInitial"":""J""},{""fullName"":""DAVIS, ANTHONY"",""firstName"":""ANTHONY"",""lastName"":""DAVIS""},{""fullName"":""ELLISON, TRAVIAS"",""firstName"":""TRAVIAS"",""lastName"":""ELLISON""}]","[{""days"":""F"",""hours"":""11:00 a.m.-1:00 p.m."",""location"":""RLP 5.404""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/32940/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967212558"
